11:52:36,-1236,396
11:52:39,-1238,392
11:52:42,-1235,390
11:52:45,-1244,412
11:52:48,-1238,397
11:52:51,-1242,385
11:52:54,-1236,389
11:52:57,-1227,384
11:53:00,-1251,377
11:53:03,-1249,399
11:53:06,-1243,381
11:53:09,-1235,371
11:53:12,-1243,378
11:53:15,-1232,397
11:53:18,-1216,396
11:53:21,-1243,391
11:53:24,-1243,387
11:53:27,-1239,395
11:53:30,-1243,389
11:53:33,-1232,387
11:53:36,-1241,389
11:53:39,-1239,396
11:53:42,-1234,384
11:53:45,-1241,391
11:53:48,-1234,386
11:53:51,-1233,383
11:53:54,-1233,398
11:53:57,-1239,386
11:54:00,-1223,388
11:54:03,-1239,392
11:54:06,-1238,397
11:54:09,-1236,382
11:54:12,-1227,374
11:54:15,-1224,365
11:54:18,-1219,364
11:54:21,-1217,365
11:54:24,-1228,370
11:54:27,-1227,375
11:54:30,-1231,382
11:54:33,-1228,371
11:54:36,-1235,381
11:54:39,-1232,381
11:54:42,-1225,370
11:54:45,-1220,371
11:54:48,-1231,372
11:54:51,-1230,361
11:54:54,-1220,372
11:54:57,-1228,370
11:55:00,-1218,375
11:55:03,-1230,387
11:55:06,-1232,380
11:55:09,-1218,349
11:55:12,-1236,366
11:55:15,-1233,376
11:55:18,-1222,365
11:55:21,-1229,382
11:55:24,-1226,395
11:55:27,-1233,374
11:55:30,-1219,378
11:55:33,-1217,357
11:55:36,-1222,360
11:55:39,-1218,355
11:55:42,-1217,366
11:55:45,-1201,361
11:55:48,-1230,361
11:55:51,-1217,352
11:55:54,-1217,358
11:55:57,-1231,361
11:56:00,-1220,366
11:56:03,-1225,361
11:56:09,-1215,381
11:56:09,-1242,386
11:56:12,-1222,366
11:56:15,-1228,372
11:56:18,-1227,369
11:56:21,-1232,365
11:56:24,-1227,380
11:56:27,-1215,383
11:56:30,-1229,390
11:56:33,-1221,352
11:56:36,-1216,344
11:56:39,-1223,356
11:56:42,-1222,362
11:56:45,-1237,371
11:56:48,-1228,366
11:56:51,-1229,385
11:56:54,-1236,355
11:56:57,-1215,360
11:57:00,-1229,359
11:57:03,-1216,380
11:57:06,-1205,363
11:57:09,-1217,370
11:57:12,-1229,363
11:57:15,-1227,357
11:57:18,-1226,367
11:57:21,-1235,362
11:57:24,-1221,355
11:57:27,-1243,358
11:57:30,-1214,349
11:57:33,-1219,353
11:57:36,-1228,364
11:57:39,-1238,369
11:57:42,-1232,377
11:57:45,-1219,362
11:57:48,-1219,350
11:57:51,-1209,337
11:57:54,-1219,334
11:57:57,-1216,351
11:58:00,-1220,352
11:58:03,-1222,357
11:58:06,-1213,353
11:58:09,-1220,338
11:58:12,-1202,347
11:58:15,-1204,347
11:58:18,-1221,365
11:58:21,-1214,362
11:58:24,-1215,366
11:58:27,-1215,371
11:58:30,-1217,359
11:58:33,-1197,372
11:58:36,-1224,363
11:58:39,-1220,362
11:58:42,-1221,370
11:58:45,-1221,357
11:58:48,-1222,352
11:58:51,-1221,360
11:58:54,-1201,365
11:58:57,-1229,368
11:59:00,-1224,368
11:59:03,-1216,352
11:59:06,-1226,372
11:59:09,-1222,372
11:59:12,-1225,355
11:59:15,-1192,358
11:59:18,-1223,363
11:59:21,-1220,346
11:59:24,-1212,330
11:59:27,-1221,358
11:59:30,-1233,345
11:59:33,-1235,353
11:59:36,-1220,356
11:59:39,-1222,356
11:59:42,-1221,358
11:59:45,-1215,339
11:59:48,-1219,343
11:59:51,-1219,349
11:59:54,-1213,354
11:59:57,-1217,353
12:00:00,-1207,345
12:00:03,-1212,339
12:00:06,-1219,346
12:00:09,-1208,346
12:00:12,-1215,331
12:00:15,-1209,341
12:00:18,-1203,351
12:00:21,-1224,340
12:00:24,-1216,339
12:00:27,-1213,343
12:00:30,-1213,335
12:00:33,-1208,334
12:00:36,-1205,340
12:00:39,-1196,340
12:00:42,-1211,329
12:00:45,-1215,334
12:00:48,-1205,337
12:00:51,-1210,336
12:00:54,-1211,338
12:00:57,-1210,339
12:01:00,-1205,340
12:01:03,-1212,331
12:01:06,-1214,335
12:01:09,-1208,319
12:01:12,-1207,338
12:01:15,-1200,335
12:01:18,-1201,336
12:01:21,-1179,340
12:01:24,-1195,330
12:01:27,-1202,343
12:01:30,-1197,347
12:01:33,-1180,355
12:01:36,-1195,345
12:01:39,-1188,338
12:01:42,-1190,344
12:01:45,-1203,346
12:01:48,-1208,351
12:01:51,-1202,339
12:01:54,-1191,334
12:01:57,-1193,330
12:02:00,-1198,330
12:02:03,-1190,325
12:02:06,-1190,339
12:02:09,-1198,323
12:02:12,-1202,329
12:02:15,-1183,328
12:02:18,-1198,327
12:02:21,-1189,331
12:02:24,-1181,355
12:02:27,-1201,354
12:02:30,-1199,359
12:02:33,-1202,341
12:02:36,-1178,325
12:02:39,-1183,323
12:02:42,-1198,333
12:02:45,-1186,332
12:02:48,-1196,325
12:02:51,-1180,333
12:02:54,-1181,331
12:02:57,-1191,325
12:03:00,-1196,319
12:03:03,-1181,329
12:03:06,-1180,315
12:03:09,-1173,319
12:03:12,-1198,347
12:03:15,-1187,324
12:03:18,-1181,319
12:03:21,-1180,320
12:03:24,-1192,347
12:03:27,-1167,335
12:03:30,-1182,343
12:03:33,-1189,331
12:03:36,-1177,329
12:03:39,-1188,328
12:03:42,-1193,336
12:03:45,-1183,332
12:03:48,-1159,330
12:03:51,-1190,325
12:03:54,-1182,321
12:03:57,-1177,337
12:04:00,-1187,319
12:04:03,-1152,322
12:04:06,-1182,317
12:04:09,-1141,329
12:04:12,-1182,311
12:04:15,-1177,319
12:04:18,-1189,321
12:04:21,-1177,321
12:04:24,-1186,318
12:04:27,-1173,321
12:04:30,-1165,324
12:04:33,-1180,326
12:04:36,-1186,322
12:04:39,-1197,339
12:04:42,-1175,322
12:04:45,-1181,316
12:04:49,-1175,324
12:04:51,-1149,325
12:04:54,-1180,316
12:04:57,-1178,328
12:05:00,-1182,325
12:05:03,-1179,319
12:05:06,-1179,309
12:05:09,-1178,313
12:05:12,-1145,328
12:05:15,-1176,328
12:05:18,-1175,321
12:05:21,-1177,322
12:05:24,-1184,305
12:05:27,-1184,333
12:05:30,-1179,293
12:05:33,-1165,330
12:05:36,-1178,327
12:05:39,-1181,310
12:05:42,-1173,306
12:05:45,-1179,306
12:05:48,-1170,311
12:05:51,-1178,320
12:05:54,-1146,309
12:05:57,-1177,295
12:06:00,-1176,308
12:06:03,-1176,309
12:06:06,-1174,317
12:06:09,-1182,333
12:06:12,-1180,314
12:06:15,-1157,310
12:06:18,-1181,321
12:06:21,-1191,346
12:06:24,-1182,337
12:06:27,-1184,319
12:06:30,-1166,318
12:06:33,-1175,331
12:06:36,-1144,310
12:06:39,-1172,316
12:06:42,-1175,335
12:06:45,-1179,343
12:06:48,-1180,337
12:06:51,-1179,333
12:06:54,-1168,320
12:06:57,-1133,307
12:07:00,-1177,330
12:07:03,-1176,327
12:07:06,-1172,305
12:07:09,-1177,313
12:07:12,-1167,328
12:07:15,-1176,321
12:07:18,-1159,320
12:07:21,-1182,322
12:07:24,-1170,323
12:07:27,-1166,336
12:07:30,-1173,314
12:07:33,-1176,320
12:07:36,-1168,316
12:07:39,-1145,313
12:07:42,-1175,326
12:07:45,-1172,326
12:07:48,-1165,321
12:07:51,-1172,328
12:07:54,-1187,326
12:07:57,-1168,330
12:08:00,-1149,318
12:08:03,-1160,351
12:08:06,-1162,338
12:08:09,-1153,327
12:08:12,-1165,330
12:08:15,-1163,331
12:08:18,-1172,332
12:08:21,-1164,329
12:08:24,-1179,319
12:08:27,-1178,308
12:08:30,-1180,325
12:08:33,-1189,316
12:08:36,-1175,320
12:08:39,-1178,336
12:08:42,-1150,316
12:08:45,-1175,328
12:08:48,-1167,316
12:08:51,-1162,324
12:08:54,-1167,315
12:08:57,-1168,336
12:09:00,-1169,323
12:09:03,-1149,313
12:09:06,-1183,325
12:09:09,-1176,338
12:09:12,-1161,316
12:09:15,-1170,312
12:09:18,-1173,323
12:09:21,-1179,317
12:09:24,-1146,311
12:09:27,-1168,318
12:09:30,-1170,331
12:09:33,-1179,326
12:09:36,-1177,313
12:09:39,-1175,309
12:09:42,-1165,307
12:09:45,-1150,317
12:09:48,-1172,315
12:09:51,-1164,317
12:09:54,-1180,311
12:09:57,-1171,321
12:10:00,-1183,325
12:10:03,-1175,329
12:10:06,-1157,313
12:10:09,-1183,325
12:10:12,-1187,313
12:10:15,-1175,325
12:10:18,-1182,319
12:10:21,-1185,324
12:10:24,-1177,324
12:10:27,-1178,315
12:10:30,-1168,319
12:10:33,-1176,304
12:10:36,-1177,313
12:10:39,-1171,318
12:10:42,-1180,316
12:10:45,-1172,309
12:10:48,-1149,303
12:10:51,-1186,311
12:10:54,-1184,301
12:10:57,-1188,300
12:11:00,-1177,309
12:11:03,-1179,310
12:11:06,-1176,313
12:11:09,-1149,309
12:11:12,-1193,307
12:11:15,-1186,325
12:11:18,-1180,302
12:11:21,-1192,314
12:11:24,-1181,308
12:11:27,-1180,296
12:11:30,-1161,314
12:11:33,-1182,310
12:11:36,-1191,309
12:11:39,-1186,299
12:11:42,-1186,304
12:11:45,-1185,298
12:11:48,-1188,305
12:11:51,-1159,315
12:11:54,-1194,335
12:11:57,-1192,328
12:12:00,-1181,335
12:12:03,-1181,312
12:12:06,-1184,318
12:12:09,-1187,304
12:12:12,-1153,283
12:12:15,-1178,287
12:12:18,-1174,292
12:12:21,-1178,275
12:12:24,-1172,274
12:12:27,-1171,272
12:12:30,-1143,267
12:12:33,-1140,260
12:12:36,-1168,275
12:12:39,-1167,272
12:12:42,-1157,265
12:12:46,-1152,264
12:12:48,-1168,266
12:12:51,-1165,261
12:12:54,-1161,266
12:12:57,-1166,249
12:13:00,-1172,260
12:13:03,-1181,186
12:13:06,-1158,284
12:13:09,-1173,268
12:13:12,-1157,282
12:13:15,-1156,265
12:13:18,-1182,274
12:13:21,-1183,273
12:13:24,-1184,293
12:13:27,-1189,296
12:13:30,-1249,310
12:13:33,-1203,297
12:13:36,-1195,292
12:13:39,-1205,286
12:13:42,-1206,287
12:13:45,-1205,291
12:13:48,-1204,341
12:13:51,-1241,430
12:13:54,-1239,436
12:13:57,-1211,283
12:14:00,-1222,288
12:14:03,-1224,290
12:14:06,-1223,287
12:14:09,-1232,569
12:14:12,-1242,514
12:14:15,-1251,571
12:14:18,-1266,558
12:14:21,-1303,546
12:14:24,-1219,394
12:14:27,-1264,441
12:14:30,-1238,438
12:14:33,-1244,424
12:14:36,-1235,429
12:14:39,-1218,432
12:14:42,-1253,427
12:14:45,-1243,439
12:14:48,-1256,429
12:14:51,-1253,456
12:14:54,-1222,389
12:14:57,-1212,406
12:15:00,-1227,435
12:15:03,-1254,462
12:15:06,-1282,505
12:15:09,-1291,498
12:15:12,-1310,503
12:15:15,-1305,527
12:15:18,-1262,440
12:15:21,-1282,477
12:15:24,-1309,469
12:15:28,-1286,460
12:15:30,-1269,464
12:15:33,-1290,461
12:15:36,-1285,486
12:15:39,-1294,486
12:15:42,-1274,475
12:15:45,-1291,479
12:15:48,-1317,500
12:15:51,-1341,503
12:15:54,-1352,523
12:15:57,-1357,499
12:16:00,-1317,468
12:16:03,-1306,472
12:16:06,-1308,484
12:16:09,-1291,504
12:16:12,-1283,546
12:16:15,-1095,579
12:16:18,-966,702
12:16:22,-896,666
12:16:24,-910,680
12:16:27,-976,691
12:16:30,-850,505
12:16:33,-822,579
12:16:37,-891,676
12:16:40,-916,667
12:16:42,-927,690
12:16:45,-916,661
12:16:48,-930,608
12:16:51,-930,623
12:16:54,-833,520
12:16:57,-888,665
12:17:00,-924,657
12:17:03,-923,694
12:17:18,-899,784
12:17:18,-905,699
12:17:18,-964,776
12:17:18,-1022,534
12:17:18,-1008,544
12:17:21,-1011,545
12:17:24,-982,545
12:17:27,-983,540
12:17:30,-978,537
12:17:33,-969,544
12:17:36,-971,552
12:17:39,-964,551
12:17:42,-969,544
12:17:45,-969,545
12:17:49,-945,541
12:17:51,-934,556
12:17:54,-732,467
12:17:57,-787,623
12:18:00,-865,613
12:18:03,-864,611
12:18:06,-849,607
12:18:10,-853,616
12:18:12,-865,613
12:18:15,-861,615
12:18:18,-878,656
12:18:21,-876,652
12:18:24,-869,614
12:18:27,-864,627
12:18:30,-850,622
12:18:33,-850,614
12:18:36,-837,625
12:18:39,-836,610
12:18:42,-835,615
12:18:45,-826,601
12:18:48,-821,598
12:18:51,-824,609
12:18:54,-835,607
12:18:57,-828,612
12:19:00,-835,610
12:19:03,-823,604
12:19:06,-835,610
12:19:09,-838,624
12:19:12,-829,617
12:19:15,-814,608
12:19:18,-825,604
12:19:21,-819,602
12:19:24,-823,598
12:19:27,-816,593
12:19:30,-806,585
12:19:33,-803,596
12:19:36,-825,615
12:19:39,-813,604
12:19:42,-813,602
12:19:45,-826,602
12:19:49,-822,610
12:19:51,-823,609
12:19:54,-812,599
12:19:57,-815,599
12:20:01,-820,606
12:20:03,-832,602
12:20:06,-806,604
12:20:09,-810,599
12:20:12,-804,612
12:20:15,-804,608
12:20:18,-814,602
12:20:22,-812,605
12:20:25,-810,606
12:20:27,-813,605
12:20:31,-807,617
12:20:34,-813,607
12:20:37,-823,622
12:20:40,-820,616
12:20:43,-816,614
12:20:46,-810,623
12:20:49,-823,621
12:20:52,-786,639
12:20:55,-839,649
12:20:58,-818,626
12:21:01,-812,624
12:21:04,-820,631
12:21:07,-816,626
12:21:10,-813,609
12:21:13,-802,614
12:21:16,-798,628
12:21:19,-797,629
12:21:22,-790,614
12:21:25,-797,615
12:21:28,-805,621
12:21:31,-790,608
12:21:34,-803,617
12:21:37,-799,598
12:21:40,-793,620
12:21:43,-800,613
12:21:46,-797,609
12:21:49,-794,608
12:21:52,-803,604
12:21:55,-790,611
12:21:58,-788,602
12:22:01,-803,604
12:22:04,-810,615
12:22:07,-794,614
12:22:10,-771,621
12:22:13,-780,625
12:22:16,-795,625
12:22:19,-815,621
12:22:22,-801,615
12:22:25,-816,623
12:22:28,-778,643
12:22:31,-786,646
12:22:34,-778,656
12:22:37,-786,651
12:22:40,-792,638
12:22:43,-772,632
12:22:46,-782,624
12:22:49,-779,619
12:22:52,-790,628
12:22:55,-793,611
12:22:58,-776,612
12:23:01,-796,593
12:23:04,-781,616
12:23:07,-788,616
12:23:10,-783,601
12:23:13,-786,607
12:23:16,-782,599
12:23:19,-793,602
12:23:22,-794,599
12:23:25,-794,608
12:23:28,-780,608
12:23:31,-791,609
12:23:34,-788,599
12:23:37,-799,625
12:23:40,-797,624
12:23:43,-786,613
12:23:46,-798,634
12:23:49,-799,624
12:23:52,-789,601
12:23:55,-783,621
12:23:58,-794,624
12:24:01,-794,608
12:24:04,-782,623
12:24:07,-764,596
12:24:10,-772,613
12:24:13,-781,626
12:24:16,-760,628
12:24:19,-789,634
12:24:22,-770,595
12:24:25,-769,591
12:24:28,-793,611
12:24:31,-783,598
12:24:34,-779,596
12:24:37,-778,627
12:24:40,-773,603
12:24:43,-787,613
12:24:46,-781,605
12:24:49,-795,622
12:24:52,-783,603
12:24:55,-782,621
12:24:58,-782,598
12:25:01,-788,622
12:25:04,-783,592
12:25:07,-774,587
12:25:10,-778,580
12:25:13,-766,583
12:25:16,-777,597
12:25:19,-784,594
12:25:22,-797,615
12:25:25,-797,619
12:25:28,-794,624
12:25:31,-791,609
12:25:34,-782,609
12:25:37,-796,618
12:25:40,-787,599
12:25:43,-793,610
12:25:46,-782,597
12:25:49,-782,590
12:25:52,-794,603
12:25:55,-791,594
12:25:58,-778,586
12:26:01,-782,595
12:26:04,-789,616
12:26:07,-780,608
12:26:10,-775,602
12:26:13,-777,607
12:26:16,-777,616
12:26:19,-788,611
12:26:22,-789,614
12:26:25,-775,607
12:26:28,-787,604
12:26:31,-787,614
12:26:34,-779,624
12:26:37,-792,612
12:26:40,-785,621
12:26:43,-798,616
12:26:46,-789,611
12:26:49,-773,604
12:26:52,-790,621
12:26:55,-784,597
12:26:58,-794,625
12:27:01,-798,607
12:27:04,-794,606
12:27:07,-787,609
12:27:10,-780,598
12:27:13,-780,610
12:27:16,-787,603
12:27:19,-787,606
12:27:22,-793,603
12:27:25,-778,603
12:27:28,-791,602
12:27:31,-783,613
12:27:34,-790,599
12:27:37,-803,603
12:27:40,-792,602
12:27:43,-792,616
12:27:46,-800,604
12:27:49,-774,605
12:27:52,-789,613
12:27:55,-792,609
12:27:58,-802,611
12:28:01,-782,600
12:28:04,-790,602
12:28:07,-801,619
12:28:10,-792,606
12:28:13,-777,609
12:28:16,-765,599
12:28:19,-767,601
12:28:22,-780,601
12:28:25,-780,615
12:28:28,-779,601
12:28:31,-779,606
12:28:34,-773,607
12:28:37,-766,612
12:28:40,-763,606
12:28:43,-779,610
12:28:46,-773,613
12:28:49,-774,620
12:28:52,-781,622
12:28:55,-777,619
12:28:58,-786,607
12:29:01,-789,618
12:29:04,-777,617
12:29:07,-783,611
12:29:10,-784,617
12:29:13,-780,615
12:29:16,-765,606
12:29:19,-788,622
12:29:22,-771,614
12:29:25,-782,616
12:29:28,-766,610
12:29:31,-779,613
12:29:34,-778,614
12:29:37,-782,622
12:29:40,-780,608
12:29:43,-773,612
12:29:46,-785,609
12:29:49,-777,615
12:29:52,-782,606
12:29:55,-772,612
12:29:58,-779,609
12:30:01,-762,622
12:30:04,-786,621
12:30:07,-780,627
12:30:10,-789,630
12:30:13,-797,632
12:30:16,-785,620
12:30:19,-784,623
12:30:22,-782,625
12:30:25,-788,622
12:30:28,-776,639
12:30:31,-784,636
12:30:34,-789,642
12:30:37,-779,639
12:30:40,-787,629
12:30:43,-783,616
12:30:46,-781,638
12:30:49,-779,623
12:30:52,-777,635
12:30:55,-762,608
12:30:58,-762,611
12:31:01,-767,637
12:31:05,-774,632
12:31:07,-749,629
12:31:10,-774,635
12:31:13,-777,620
12:31:16,-755,617
12:31:19,-778,631
12:31:22,-778,631
12:31:25,-772,626
12:31:28,-769,622
12:31:31,-776,624
12:31:34,-788,633
12:31:37,-772,622
12:31:40,-779,636
12:31:43,-787,633
12:31:46,-784,631
12:31:49,-773,628
12:31:52,-788,640
12:31:55,-789,640
12:31:58,-783,624
12:32:01,-786,631
12:32:04,-792,628
12:32:07,-793,616
12:32:10,-785,622
12:32:13,-777,638
12:32:16,-785,628
12:32:19,-788,625
12:32:22,-788,617
12:32:25,-790,617
12:32:28,-785,636
12:32:31,-783,627
12:32:34,-780,625
12:32:37,-777,627
12:32:40,-779,630
12:32:43,-784,632
12:32:46,-786,635
12:32:51,-799,624
12:32:52,-784,617
12:32:55,-789,634
12:32:59,-782,610
12:33:01,-780,615
12:33:04,-786,620
12:33:07,-790,619
12:33:10,-781,617
12:33:13,-779,617
12:33:16,-783,619
12:33:19,-783,597
12:33:22,-784,623
12:33:25,-788,615
12:33:28,-778,623
12:33:31,-789,624
12:33:34,-787,613
12:33:37,-793,626
12:33:40,-785,627
12:33:43,-794,634
12:33:46,-790,640
12:33:49,-789,636
12:33:52,-780,643
12:33:55,-796,621
12:33:58,-797,627
12:34:01,-791,635
12:34:04,-798,632
12:34:07,-804,636
12:34:10,-785,625
12:34:13,-759,615
12:34:16,-752,622
12:34:19,-766,620
12:34:22,-773,630
12:34:25,-784,605
12:34:28,-778,628
12:34:31,-788,623
12:34:34,-801,634
12:34:37,-797,628
12:34:40,-794,624
12:34:43,-791,628
12:34:46,-799,633
12:34:49,-776,641
12:34:52,-793,638
12:34:55,-780,591
12:34:58,-789,604
12:35:01,-782,605
12:35:04,-782,605
12:35:07,-771,612
12:35:10,-778,635
12:35:13,-786,639
12:35:16,-785,629
12:35:19,-788,642
12:35:22,-775,633
12:35:25,-841,745
12:35:28,-819,768
12:35:31,-806,791
12:35:34,-879,759
12:35:37,-884,765
12:35:40,-907,812
12:35:43,-890,871
12:35:46,-958,854
12:35:49,-1031,677
12:35:52,-1032,762
12:35:55,-1020,730
12:35:58,-1028,696
12:36:01,-1062,676
12:36:04,-1036,696
12:36:07,-1005,701
12:36:10,-1018,655
12:36:13,-1040,668
12:36:16,-1022,721
12:36:19,-1014,726
12:36:22,-1020,739
12:36:25,-1001,726
12:36:28,-994,759
12:36:31,-1009,794
12:36:34,-990,800
12:36:37,-971,806
12:36:40,-982,826
12:36:43,-988,889
12:36:46,-999,833
12:36:49,-999,813
12:36:52,-996,801
12:36:55,-1001,787
12:36:58,-998,779
12:37:01,-1023,778
12:37:04,-990,754
12:37:07,-999,778
12:37:10,-980,704
12:37:13,-979,743
12:37:16,-966,720
12:37:19,-974,731
12:37:22,-939,779
12:37:25,-952,772
12:37:28,-955,728
12:37:31,-957,810
12:37:34,-967,792
12:37:37,-971,820
12:37:40,-989,730
12:37:43,-957,690
12:37:46,-958,676
12:37:49,-956,686
12:37:52,-943,688
12:37:55,-940,678
12:37:58,-953,684
12:38:01,-940,688
12:38:04,-933,681
12:38:07,-945,678
12:38:10,-943,677
12:38:13,-948,683
12:38:16,-921,682
12:38:19,-947,673
12:38:22,-945,683
12:38:25,-943,682
12:38:28,-939,682
12:38:31,-944,687
12:38:34,-946,689
12:38:37,-939,698
12:38:40,-937,683
12:38:43,-939,687
12:38:46,-940,700
12:38:49,-941,689
12:38:52,-945,690
12:38:55,-925,688
12:38:58,-925,702
12:39:01,-937,701
12:39:04,-935,685
12:39:07,-931,692
12:39:10,-922,700
12:39:13,-943,708
12:39:16,-937,699
12:39:19,-945,705
12:39:22,-947,708
12:39:25,-948,698
12:39:28,-942,704
12:39:31,-948,689
12:39:34,-944,685
12:39:37,-926,685
12:39:40,-941,688
12:39:43,-940,688
12:39:46,-935,701
12:39:49,-931,689
12:39:52,-935,682
12:39:55,-931,693
12:39:58,-941,714
12:40:01,-636,600
12:40:04,-578,667
12:40:07,-962,697
12:40:10,-960,689
12:40:13,-943,693
12:40:16,-944,702
12:40:19,-986,734
12:40:22,-1032,749
12:40:25,-811,749
12:40:28,-902,900
12:40:31,-803,840
12:40:34,-1342,824
12:40:37,-772,1014
12:40:40,-1218,832
12:40:43,-1224,838
12:40:46,-1201,841
12:40:49,-1204,855
12:40:52,-1159,870
12:40:55,-1128,919
12:40:58,-1130,870
12:41:01,-1138,880
12:41:04,-1152,928
12:41:07,-1120,960
12:41:10,-1119,976
12:41:13,-1122,938
12:41:16,-1116,923
12:41:19,-1128,922
12:41:22,-1104,948
12:41:25,-1104,951
12:41:28,-1122,975
12:41:31,-1117,987
12:41:34,-1114,958
12:41:37,-1117,947
12:41:40,-1141,967
12:41:43,-1146,976
12:41:46,-1117,970
12:41:49,-1139,946
12:41:52,-1154,976
12:41:55,-1150,966
12:41:58,-1140,944
12:42:01,-1140,924
12:42:04,-1167,978
12:42:07,-1118,931
12:42:10,-1162,956
12:42:13,-1159,973
12:42:16,-1167,975
12:42:19,-1150,969
12:42:22,-1130,1151
12:42:25,-1060,1272
12:42:28,-881,1285
12:42:31,-761,1310
12:42:34,-595,1246
12:42:37,-629,1287
12:42:40,-523,1155
12:42:43,-476,1159
12:42:46,-471,1154
12:42:49,-462,1125
12:42:52,-483,1136
12:42:55,-480,1116
12:42:58,-481,1132
12:43:01,-501,1129
12:43:04,-480,1153
12:43:07,-545,1147
12:43:10,-548,1105
12:43:13,-589,1195
12:43:16,-514,1023
12:43:19,-525,1022
12:43:22,-524,1013
12:43:25,-515,1011
12:43:28,-518,1045
12:43:31,-521,1031
12:43:34,-504,1008
12:43:37,-514,1007
12:43:40,-527,1000
12:43:43,-528,997
12:43:46,-520,991
12:43:49,-517,1003
12:43:52,-536,995
12:43:55,-534,1000
12:43:58,-535,997
12:44:01,-526,1012
12:44:04,-511,1009
12:44:07,-512,992
12:44:10,-508,999
12:44:13,-543,1009
12:44:16,-542,1018
12:44:19,-532,1002
12:44:22,-536,978
12:44:25,-519,991
12:44:28,-547,1019
12:44:31,-542,1002
12:44:34,-542,1013
12:44:37,-533,1001
12:44:40,-517,981
12:44:43,-535,1006
12:44:46,-517,984
12:44:49,-522,997
12:44:52,-506,975
12:44:55,-517,977
12:44:58,-520,966
12:45:01,-518,985
12:45:04,-507,970
12:45:07,-506,955
12:45:10,-492,954
12:45:13,-521,992
12:45:16,-520,983
12:45:19,-518,960
12:45:22,-511,980
12:45:25,-506,973
12:45:28,-500,968
12:45:31,-517,991
12:45:34,-515,977
12:45:37,-518,981
12:45:40,-540,1001
12:45:43,-532,1009
12:45:46,-513,950
12:45:49,-531,949
12:45:52,-508,957
12:45:55,-533,990
12:45:58,-521,985
12:46:01,-516,973
12:46:04,-518,971
